AIDS診斷年份,AIDS診斷月份,縣市別,性別,診斷年齡分組,個案數
2014,2,新北市,男,45-54,2
2014,2,新北市,男,55-64,1
2014,2,新竹市,男,15-24,1
2014,2,新竹縣,女,45-54,1
2014,2,新竹縣,男,25-34,1
2014,2,彰化縣,男,25-34,2
2014,3,台中市,女,25-34,1
2014,3,台中市,男,15-24,2
2014,3,台中市,男,25-34,9
2014,3,台中市,男,35-44,4
2014,3,台中市,男,45-54,1
2014,3,台北市,女,0-14,1
2014,3,台北市,男,15-24,2
2014,3,台北市,男,25-34,8
2014,3,台北市,男,35-44,5
2014,3,台北市,男,45-54,6
2014,3,台東縣,男,35-44,1
2014,3,台南市,男,15-24,1
2014,3,台南市,男,25-34,8
2014,3,台南市,男,45-54,2
2014,3,宜蘭縣,男,15-24,1
2014,3,宜蘭縣,男,25-34,2
2014,3,花蓮縣,男,25-34,1
2014,3,花蓮縣,男,35-44,1
2014,3,屏東縣,男,15-24,1
2014,3,屏東縣,男,25-34,1
2014,3,屏東縣,男,35-44,2
2014,3,屏東縣,男,45-54,1
2014,3,苗栗縣,男,35-44,1
2014,3,桃園市,女,35-44,1
2014,3,桃園市,男,25-34,4
2014,3,桃園市,男,35-44,5
2014,3,桃園市,男,45-54,2
2014,3,高雄市,男,15-24,3
2014,3,高雄市,男,25-34,6
2014,3,高雄市,男,35-44,1
2014,3,高雄市,男,45-54,1
2014,3,高雄市,男,65以上,2
2014,3,基隆市,女,25-34,1
2014,3,基隆市,男,25-34,1
2014,3,雲林縣,男,35-44,1
2014,3,新北市,男,15-24,2
2014,3,新北市,男,25-34,10
2014,3,新北市,男,35-44,4
2014,3,新北市,男,45-54,6
2014,3,新北市,男,65以上,1
2014,3,新竹市,男,25-34,1
2014,3,新竹縣,男,35-44,1
2014,3,嘉義市,男,25-34,2
2014,3,嘉義縣,男,25-34,1
2014,3,彰化縣,男,15-24,1
2014,3,彰化縣,男,25-34,1
2014,3,彰化縣,男,35-44,1
2014,4,台中市,女,35-44,1
2014,4,台中市,男,15-24,2
2014,4,台中市,男,25-34,11
2014,4,台中市,男,35-44,5
2014,4,台中市,男,45-54,2
2014,4,台中市,男,55-64,1
2014,4,台中市,男,65以上,1
2014,4,台北市,女,65以上,1
2014,4,台北市,男,15-24,1
2014,4,台北市,男,25-34,5
2014,4,台北市,男,35-44,4
2014,4,台北市,男,65以上,1
2014,4,台南市,男,25-34,3
2014,4,台南市,男,35-44,1
2014,4,台南市,男,45-54,1
2014,4,台南市,男,55-64,1
2014,4,宜蘭縣,男,35-44,1
2014,4,花蓮縣,男,35-44,1
2014,4,南投縣,男,45-54,1
2014,4,屏東縣,女,25-34,1
2014,4,屏東縣,男,35-44,1
2014,4,桃園市,男,15-24,1
2014,4,桃園市,男,25-34,3
2014,4,桃園市,男,35-44,2
2014,4,桃園市,男,45-54,3
2014,4,高雄市,女,45-54,1
2014,4,高雄市,男,15-24,5
2014,4,高雄市,男,25-34,7
2014,4,高雄市,男,35-44,3
2014,4,高雄市,男,45-54,2
2014,4,高雄市,男,55-64,1
2014,4,基隆市,男,45-54,1
2014,4,雲林縣,男,15-24,1
2014,4,雲林縣,男,25-34,2
2014,4,雲林縣,男,35-44,2
2014,4,雲林縣,男,45-54,1
2014,4,新北市,女,35-44,1
2014,4,新北市,女,45-54,1
2014,4,新北市,男,15-24,5
2014,4,新北市,男,25-34,13
2014,4,新北市,男,35-44,8
2014,4,新北市,男,45-54,5
2014,4,新北市,男,55-64,1
2014,4,新竹市,男,25-34,1
2014,4,新竹縣,女,25-34,1
2014,4,新竹縣,男,25-34,3
2014,4,新竹縣,男,35-44,1
2014,4,嘉義縣,男,45-54,1
2014,4,彰化縣,男,15-24,2
2014,4,彰化縣,男,25-34,3
2014,4,彰化縣,男,35-44,2
2014,4,彰化縣,男,45-54,2
2014,5,台中市,女,25-34,1
2014,5,台中市,男,25-34,5
2014,5,台中市,男,35-44,4
2014,5,台中市,男,45-54,2
2014,5,台北市,女,55-64,1
2014,5,台北市,男,15-24,3
2014,5,台北市,男,25-34,3
2014,5,台北市,男,35-44,2
2014,5,台北市,男,45-54,1
2014,5,台北市,男,55-64,1
2014,5,台南市,男,25-34,1
2014,5,台南市,男,35-44,1
2014,5,台南市,男,55-64,1
2014,5,宜蘭縣,男,15-24,1
2014,5,花蓮縣,男,25-34,2
2014,5,南投縣,男,25-34,2
2014,5,屏東縣,男,15-24,2
2014,5,屏東縣,男,35-44,1
2014,5,苗栗縣,男,25-34,1
2014,5,桃園市,男,25-34,5
2014,5,桃園市,男,35-44,4
2014,5,高雄市,女,35-44,1
2014,5,高雄市,女,45-54,1
2014,5,高雄市,男,15-24,4
2014,5,高雄市,男,25-34,9
2014,5,高雄市,男,35-44,8
2014,5,高雄市,男,45-54,6
2014,5,基隆市,男,25-34,1
2014,5,基隆市,男,35-44,2
2014,5,雲林縣,男,35-44,1
2014,5,新北市,女,45-54,1
2014,5,新北市,男,15-24,5
2014,5,新北市,男,25-34,8
2014,5,新北市,男,35-44,9
2014,5,新北市,男,55-64,2
2014,5,新竹市,男,15-24,1
2014,5,新竹市,男,25-34,1
2014,5,新竹市,男,35-44,2
2014,5,新竹縣,男,25-34,2
2014,5,新竹縣,男,35-44,1
2014,5,嘉義市,男,35-44,1
2014,5,嘉義縣,男,45-54,2
2014,5,彰化縣,女,35-44,1
2014,5,彰化縣,女,45-54,1
2014,5,彰化縣,男,25-34,1
2014,5,彰化縣,男,35-44,2
2014,5,彰化縣,男,45-54,4
2014,5,彰化縣,男,55-64,1
2014,6,台中市,女,25-34,1
2014,6,台中市,女,35-44,1
2014,6,台中市,男,25-34,4
2014,6,台中市,男,35-44,2
2014,6,台中市,男,45-54,1
2014,6,台北市,女,55-64,1
2014,6,台北市,男,15-24,4
2014,6,台北市,男,25-34,9
2014,6,台北市,男,35-44,2
2014,6,台北市,男,45-54,1
2014,6,台東縣,男,45-54,2
2014,6,台南市,男,25-34,2
2014,6,台南市,男,35-44,3
2014,6,宜蘭縣,男,15-24,1
2014,6,宜蘭縣,男,25-34,1
2014,6,宜蘭縣,男,45-54,1
2014,6,花蓮縣,男,25-34,1
2014,6,花蓮縣,男,35-44,1
2014,6,南投縣,男,35-44,1
2014,6,南投縣,男,45-54,1
2014,6,南投縣,男,65以上,1
2014,6,苗栗縣,男,15-24,1
2014,6,苗栗縣,男,25-34,1
2014,6,桃園市,男,15-24,1
2014,6,桃園市,男,25-34,2
2014,6,桃園市,男,35-44,2
2014,6,桃園市,男,45-54,1
2014,6,高雄市,女,35-44,1
2014,6,高雄市,男,15-24,3
2014,6,高雄市,男,25-34,6
2014,6,高雄市,男,35-44,3
2014,6,高雄市,男,55-64,1
2014,6,基隆市,男,25-34,1
2014,6,基隆市,男,35-44,1
2014,6,雲林縣,男,45-54,1
2014,6,新北市,女,35-44,1
2014,6,新北市,男,15-24,1
2014,6,新北市,男,25-34,15
2014,6,新北市,男,35-44,12
2014,6,新北市,男,45-54,2
2014,6,新北市,男,65以上,2
2014,6,新竹市,男,15-24,1
2014,6,新竹市,男,25-34,3
2014,6,新竹市,男,35-44,1
2014,6,新竹縣,男,25-34,1
2014,6,嘉義縣,男,35-44,1
2014,6,彰化縣,男,15-24,1
2014,6,彰化縣,男,25-34,2
2014,6,彰化縣,男,65以上,1
2014,7,台中市,男,15-24,3
2014,7,台中市,男,25-34,7
2014,7,台中市,男,35-44,4
2014,7,台中市,男,45-54,2
2014,7,台北市,男,15-24,1
2014,7,台北市,男,25-34,8
2014,7,台北市,男,35-44,3
2014,7,台北市,男,45-54,3
2014,7,台東縣,男,25-34,1
2014,7,台南市,男,15-24,2
2014,7,台南市,男,25-34,2
2014,7,台南市,男,35-44,1
2014,7,宜蘭縣,男,15-24,1
2014,7,花蓮縣,男,25-34,1
2014,7,花蓮縣,男,35-44,3
2014,7,花蓮縣,男,45-54,1
2014,7,南投縣,男,15-24,1
2014,7,南投縣,男,25-34,2
2014,7,南投縣,男,35-44,1
2014,7,屏東縣,男,15-24,3
2014,7,屏東縣,男,25-34,1
2014,7,屏東縣,男,35-44,1
2014,7,屏東縣,男,45-54,1
2014,7,桃園市,女,25-34,1
2014,7,桃園市,女,35-44,2
2014,7,桃園市,男,15-24,1
2014,7,桃園市,男,25-34,4
2014,7,桃園市,男,35-44,2
2014,7,桃園市,男,45-54,2
2014,7,桃園市,男,55-64,3
2014,7,高雄市,男,15-24,3
2014,7,高雄市,男,25-34,6
2014,7,高雄市,男,35-44,4
2014,7,高雄市,男,45-54,6
2014,7,高雄市,男,55-64,1
2014,7,基隆市,男,25-34,1
2014,7,基隆市,男,45-54,1
2014,7,雲林縣,男,25-34,3
2014,7,雲林縣,男,35-44,1
2014,7,新北市,女,25-34,1
2014,7,新北市,男,15-24,2
2014,7,新北市,男,25-34,13
2014,7,新北市,男,35-44,3
2014,7,新北市,男,45-54,3
2014,7,新竹市,男,35-44,1
2014,7,新竹縣,男,15-24,1
2014,7,新竹縣,男,25-34,2
2014,7,嘉義市,男,35-44,1
2014,7,嘉義市,男,55-64,1
2014,7,嘉義縣,男,15-24,1
2014,7,嘉義縣,男,35-44,1
2014,7,嘉義縣,男,45-54,1
2014,7,彰化縣,男,25-34,3
2014,7,彰化縣,男,35-44,2
2014,7,彰化縣,男,45-54,1
2014,8,台中市,女,35-44,1
2014,8,台中市,女,45-54,1
2014,8,台中市,男,15-24,3
2014,8,台中市,男,25-34,10
2014,8,台中市,男,35-44,3
2014,8,台中市,男,45-54,2
2014,8,台北市,男,25-34,4
2014,8,台北市,男,35-44,5
2014,8,台北市,男,45-54,1
2014,8,台南市,女,45-54,1
2014,8,台南市,男,15-24,1
2014,8,台南市,男,25-34,3
2014,8,台南市,男,35-44,2
2014,8,台南市,男,45-54,3
2014,8,台南市,男,55-64,1
2014,8,花蓮縣,男,25-34,1
2014,8,花蓮縣,男,35-44,2
2014,8,南投縣,男,45-54,1
2014,8,屏東縣,男,15-24,1
2014,8,屏東縣,男,25-34,1
2014,8,屏東縣,男,35-44,1
2014,8,屏東縣,男,45-54,1
2014,8,苗栗縣,男,45-54,1
2014,8,桃園市,女,25-34,2
2014,8,桃園市,男,25-34,4
2014,8,桃園市,男,35-44,3
2014,8,桃園市,男,45-54,3
2014,8,桃園市,男,55-64,2
2014,8,高雄市,女,25-34,1
2014,8,高雄市,女,45-54,1
2014,8,高雄市,男,25-34,11
2014,8,高雄市,男,35-44,4
2014,8,高雄市,男,45-54,4
2014,8,雲林縣,男,35-44,1
2014,8,雲林縣,男,45-54,1
2014,8,新北市,男,15-24,5
2014,8,新北市,男,25-34,6
2014,8,新北市,男,35-44,8
2014,8,新北市,男,45-54,3
2014,8,新北市,男,55-64,3
2014,8,新北市,男,65以上,1
2014,8,新竹市,男,15-24,1
2014,8,新竹縣,男,15-24,1
2014,8,新竹縣,男,25-34,1
2014,8,彰化縣,男,15-24,1
2014,8,彰化縣,男,25-34,1
2014,8,彰化縣,男,55-64,1
2014,8,彰化縣,男,65以上,1
2014,9,台中市,女,25-34,1
2014,9,台中市,男,15-24,2
2014,9,台中市,男,25-34,2
2014,9,台中市,男,35-44,6
2014,9,台中市,男,45-54,1
2014,9,台北市,男,15-24,2
2014,9,台北市,男,25-34,10
2014,9,台北市,男,35-44,3
2014,9,台北市,男,45-54,1
2014,9,台東縣,男,35-44,1
2014,9,台南市,男,25-34,1
2014,9,台南市,男,35-44,1
2014,9,宜蘭縣,男,35-44,1
2014,9,宜蘭縣,男,45-54,1
2014,9,花蓮縣,男,15-24,1
2014,9,南投縣,男,25-34,2
2014,9,屏東縣,男,35-44,1
2014,9,桃園市,男,15-24,1
2014,9,桃園市,男,25-34,3
2014,9,桃園市,男,35-44,3
2014,9,桃園市,男,45-54,4
2014,9,高雄市,男,15-24,3
2014,9,高雄市,男,25-34,5
2014,9,高雄市,男,35-44,3
2014,9,基隆市,女,25-34,1
2014,9,基隆市,男,25-34,1
2014,9,基隆市,男,35-44,2
2014,9,雲林縣,女,35-44,1
2014,9,雲林縣,男,15-24,1
2014,9,雲林縣,男,35-44,1
2014,9,新北市,女,25-34,1
2014,9,新北市,男,15-24,2
2014,9,新北市,男,25-34,12
2014,9,新北市,男,35-44,6
2014,9,新北市,男,45-54,2
2014,9,新北市,男,65以上,1
2014,9,新竹市,男,25-34,1
2014,9,新竹市,男,35-44,1
2014,9,新竹縣,男,25-34,1
2014,9,新竹縣,男,35-44,1
2014,9,彰化縣,女,35-44,1
2014,9,彰化縣,男,25-34,1
2014,9,彰化縣,男,35-44,3
2014,9,彰化縣,男,45-54,3
2014,10,台中市,女,35-44,1
2014,10,台中市,男,15-24,3
2014,10,台中市,男,25-34,8
2014,10,台中市,男,35-44,1
2014,10,台中市,男,55-64,1
2014,10,台中市,男,65以上,1
2014,10,台北市,男,15-24,1
2014,10,台北市,男,25-34,8
2014,10,台北市,男,35-44,3
2014,10,台北市,男,45-54,2
2014,10,台南市,男,15-24,2
2014,10,台南市,男,25-34,6
2014,10,台南市,男,35-44,1
2014,10,台南市,男,45-54,1
2014,10,宜蘭縣,男,25-34,2
2014,10,花蓮縣,男,15-24,1
2014,10,花蓮縣,男,25-34,2
2014,10,南投縣,男,15-24,1
2014,10,南投縣,男,35-44,1
2014,10,屏東縣,男,25-34,3
2014,10,屏東縣,男,35-44,2
2014,10,屏東縣,男,45-54,1
2014,10,苗栗縣,男,25-34,1
2014,10,苗栗縣,男,35-44,1
2014,10,桃園市,男,15-24,2
2014,10,桃園市,男,25-34,8
2014,10,桃園市,男,35-44,2
2014,10,桃園市,男,45-54,3
2014,10,桃園市,男,55-64,1
2014,10,高雄市,男,15-24,1
2014,10,高雄市,男,25-34,5
2014,10,高雄市,男,35-44,1
2014,10,高雄市,男,45-54,4
2014,10,基隆市,男,25-34,1
2014,10,基隆市,男,45-54,1
2014,10,雲林縣,男,25-34,1
2014,10,雲林縣,男,35-44,2
2014,10,新北市,女,35-44,1
2014,10,新北市,女,45-54,1
2014,10,新北市,男,15-24,1
2014,10,新北市,男,25-34,21
2014,10,新北市,男,35-44,11
2014,10,新北市,男,55-64,1
2014,10,新北市,男,65以上,1
2014,10,新竹市,男,25-34,3
2014,10,新竹市,男,35-44,3
2014,10,新竹縣,男,25-34,2
2014,10,新竹縣,男,35-44,1
2014,10,嘉義市,女,45-54,1
2014,10,嘉義縣,男,25-34,2
2014,10,嘉義縣,男,45-54,1
2014,10,彰化縣,男,25-34,2
2014,10,彰化縣,男,35-44,1
2014,10,彰化縣,男,45-54,2
2014,11,台中市,男,25-34,8
2014,11,台中市,男,35-44,3
2014,11,台中市,男,45-54,3
2014,11,台中市,男,65以上,1
2014,11,台北市,女,45-54,1
2014,11,台北市,男,15-24,2
2014,11,台北市,男,25-34,6
2014,11,台北市,男,35-44,5
2014,11,台北市,男,45-54,2
2014,11,台北市,男,55-64,1
2014,11,台北市,男,65以上,1
2014,11,台東縣,男,25-34,1
2014,11,台南市,女,35-44,1
2014,11,台南市,男,25-34,4
2014,11,台南市,男,35-44,1
2014,11,台南市,男,45-54,1
2014,11,花蓮縣,男,25-34,1
2014,11,南投縣,男,25-34,1
2014,11,南投縣,男,35-44,2
2014,11,屏東縣,男,25-34,2
2014,11,苗栗縣,男,35-44,1
2014,11,桃園市,女,35-44,1
2014,11,桃園市,男,15-24,1
2014,11,桃園市,男,25-34,3
2014,11,桃園市,男,35-44,5
2014,11,桃園市,男,45-54,1
2014,11,高雄市,男,15-24,1
2014,11,高雄市,男,25-34,8
2014,11,高雄市,男,35-44,2
2014,11,高雄市,男,45-54,2
2014,11,基隆市,男,35-44,1
2014,11,基隆市,男,45-54,1
2014,11,雲林縣,男,25-34,1
2014,11,雲林縣,男,35-44,1
2014,11,新北市,女,35-44,2
2014,11,新北市,女,45-54,2
2014,11,新北市,女,55-64,1
2014,11,新北市,男,15-24,2
2014,11,新北市,男,25-34,6
2014,11,新北市,男,35-44,5
2014,11,新北市,男,55-64,2
2014,11,新竹市,男,35-44,1
2014,11,新竹縣,男,25-34,1
2014,11,彰化縣,男,15-24,1
2014,11,彰化縣,男,35-44,2
2014,12,台中市,男,15-24,2
2014,12,台中市,男,25-34,9
2014,12,台中市,男,35-44,3
2014,12,台中市,男,45-54,1
2014,12,台中市,男,55-64,1
2014,12,台北市,女,35-44,1
2014,12,台北市,男,15-24,2
2014,12,台北市,男,25-34,6
2014,12,台北市,男,45-54,1
2014,12,台東縣,男,25-34,1
2014,12,台南市,男,15-24,2
2014,12,台南市,男,25-34,1
2014,12,台南市,男,35-44,3
2014,12,花蓮縣,男,35-44,1
2014,12,南投縣,男,25-34,2
2014,12,屏東縣,男,35-44,1
2014,12,屏東縣,男,55-64,1
2014,12,桃園市,男,25-34,2
2014,12,桃園市,男,35-44,1
2014,12,桃園市,男,45-54,2
2014,12,高雄市,女,35-44,1
2014,12,高雄市,男,15-24,1
2014,12,高雄市,男,25-34,6
2014,12,高雄市,男,35-44,4
2014,12,高雄市,男,45-54,3
2014,12,高雄市,男,55-64,1
2014,12,基隆市,女,35-44,1
2014,12,雲林縣,女,35-44,1
2014,12,雲林縣,男,15-24,1
2014,12,雲林縣,男,25-34,1
2014,12,雲林縣,男,55-64,1
2014,12,新北市,女,45-54,1
2014,12,新北市,男,15-24,2
2014,12,新北市,男,25-34,9
2014,12,新北市,男,35-44,11
2014,12,新竹市,男,25-34,1
2014,12,新竹縣,男,45-54,1
2014,12,嘉義縣,男,15-24,1
2014,12,嘉義縣,男,35-44,2
2014,12,彰化縣,男,25-34,4
2014,12,彰化縣,男,55-64,1
2015,1,台中市,男,15-24,4
2015,1,台中市,男,25-34,4
2015,1,台中市,男,35-44,1
2015,1,台北市,男,15-24,1
2015,1,台北市,男,25-34,5
2015,1,台北市,男,35-44,7
2015,1,台東縣,男,25-34,2
2015,1,台南市,女,25-34,1
2015,1,台南市,男,25-34,2
2015,1,宜蘭縣,男,25-34,1
2015,1,宜蘭縣,男,35-44,1
2015,1,南投縣,男,25-34,1
2015,1,南投縣,男,35-44,1
2015,1,屏東縣,男,15-24,1
2015,1,屏東縣,男,25-34,1
2015,1,苗栗縣,男,25-34,1
2015,1,桃園市,男,15-24,2
2015,1,桃園市,男,25-34,2
2015,1,桃園市,男,35-44,4
2015,1,桃園市,男,45-54,3
2015,1,桃園市,男,55-64,1
2015,1,高雄市,女,45-54,1
2015,1,高雄市,男,15-24,1
2015,1,高雄市,男,25-34,5
2015,1,高雄市,男,35-44,2
2015,1,高雄市,男,45-54,3
2015,1,高雄市,男,55-64,1
2015,1,基隆市,男,15-24,1
2015,1,基隆市,男,25-34,1
2015,1,基隆市,男,35-44,1
2015,1,雲林縣,男,15-24,2
2015,1,新北市,男,15-24,5
2015,1,新北市,男,25-34,6
2015,1,新北市,男,35-44,5
2015,1,新北市,男,45-54,4
2015,1,新北市,男,55-64,1
2015,1,新北市,男,65以上,2
2015,1,新竹市,男,35-44,1
2015,1,新竹市,男,45-54,1
2015,1,新竹縣,男,25-34,1
2015,1,嘉義市,男,35-44,1
2015,1,彰化縣,男,15-24,1
2015,1,彰化縣,男,25-34,1
2015,1,彰化縣,男,35-44,1
2015,1,彰化縣,男,55-64,1
2015,2,台中市,男,25-34,6
2015,2,台中市,男,35-44,6
2015,2,台中市,男,45-54,2
2015,2,台中市,男,55-64,1
2015,2,台北市,男,15-24,1
2015,2,台北市,男,25-34,5
2015,2,台北市,男,35-44,5
2015,2,台北市,男,45-54,2
2015,2,台東縣,男,15-24,1
2015,2,台南市,女,35-44,1
2015,2,台南市,男,15-24,1
2015,2,台南市,男,45-54,1
2015,2,台南市,男,55-64,1
2015,2,花蓮縣,男,25-34,1
2015,2,花蓮縣,男,35-44,1
2015,2,花蓮縣,男,45-54,1
2015,2,南投縣,女,35-44,1
2015,2,南投縣,男,25-34,1
2015,2,屏東縣,男,25-34,1
2015,2,屏東縣,男,35-44,2
2015,2,苗栗縣,男,25-34,1
2015,2,苗栗縣,男,45-54,1
2015,2,桃園市,女,45-54,1
2015,2,桃園市,男,25-34,4
2015,2,桃園市,男,35-44,4
2015,2,高雄市,女,35-44,1
2015,2,高雄市,男,15-24,4
2015,2,高雄市,男,25-34,3
2015,2,高雄市,男,35-44,3
2015,2,高雄市,男,45-54,1
2015,2,基隆市,男,15-24,1
2015,2,基隆市,男,25-34,1
2015,2,雲林縣,男,45-54,2
2015,2,新北市,男,15-24,2
2015,2,新北市,男,25-34,5
2015,2,新北市,男,35-44,4
2015,2,新北市,男,45-54,5
2015,2,新北市,男,65以上,1
2015,2,新竹縣,男,35-44,1
2015,2,新竹縣,男,45-54,1
2015,2,嘉義縣,男,45-54,1
2015,2,彰化縣,男,25-34,1
2015,2,彰化縣,男,45-54,1
2015,3,台中市,男,15-24,3
2015,3,台中市,男,25-34,7
2015,3,台中市,男,35-44,2
2015,3,台中市,男,45-54,1
2015,3,台北市,女,25-34,1
2015,3,台北市,男,15-24,2
2015,3,台北市,男,25-34,8
2015,3,台北市,男,35-44,4
2015,3,台北市,男,45-54,1
2015,3,台東縣,男,25-34,1
2015,3,台東縣,男,35-44,1
2015,3,台南市,男,25-34,7
2015,3,台南市,男,35-44,4
2015,3,宜蘭縣,男,15-24,1
2015,3,花蓮縣,女,25-34,1
2015,3,花蓮縣,男,25-34,3
2015,3,花蓮縣,男,45-54,1
2015,3,金門縣,男,25-34,2
2015,3,南投縣,男,15-24,1
2015,3,南投縣,男,35-44,1
2015,3,屏東縣,男,15-24,2
2015,3,屏東縣,男,25-34,1
2015,3,屏東縣,男,35-44,3
2015,3,屏東縣,男,45-54,1
2015,3,苗栗縣,男,25-34,1
2015,3,桃園市,男,15-24,1
2015,3,桃園市,男,25-34,6
2015,3,桃園市,男,35-44,5
2015,3,桃園市,男,45-54,3
2015,3,高雄市,男,25-34,5
2015,3,高雄市,男,35-44,7
2015,3,高雄市,男,45-54,5
2015,3,高雄市,男,55-64,3
2015,3,高雄市,男,65以上,1
2015,3,基隆市,女,35-44,1
2015,3,基隆市,男,45-54,1
2015,3,雲林縣,男,35-44,1
2015,3,雲林縣,男,45-54,2
2015,3,雲林縣,男,55-64,1
2015,3,新北市,男,15-24,4
2015,3,新北市,男,25-34,12
2015,3,新北市,男,35-44,10
2015,3,新北市,男,45-54,2
2015,3,新竹市,男,55-64,1
2015,3,嘉義縣,男,35-44,1
2015,3,彰化縣,男,25-34,2
2015,3,彰化縣,男,35-44,2
2015,3,彰化縣,男,45-54,3
2015,4,台中市,女,45-54,1
2015,4,台中市,男,15-24,4
2015,4,台中市,男,25-34,11
2015,4,台中市,男,35-44,4
2015,4,台中市,男,45-54,4
2015,4,台中市,男,55-64,1
2015,4,台北市,女,35-44,1
2015,4,台北市,男,15-24,1
2015,4,台北市,男,25-34,10
2015,4,台北市,男,35-44,2
2015,4,台北市,男,55-64,1
2015,4,台東縣,男,15-24,1
2015,4,台東縣,男,35-44,1
2015,4,台南市,女,25-34,1
2015,4,台南市,男,15-24,1
2015,4,台南市,男,25-34,4
2015,4,台南市,男,35-44,1
2015,4,台南市,男,45-54,2
2015,4,台南市,男,55-64,1
2015,4,宜蘭縣,男,25-34,1
2015,4,南投縣,男,15-24,1
2015,4,屏東縣,男,35-44,3
2015,4,桃園市,男,15-24,2
2015,4,桃園市,男,25-34,6
2015,4,桃園市,男,35-44,3
2015,4,桃園市,男,45-54,4
2015,4,桃園市,男,65以上,1
2015,4,高雄市,男,15-24,3
2015,4,高雄市,男,25-34,10
2015,4,高雄市,男,35-44,4
2015,4,高雄市,男,45-54,2
2015,4,基隆市,男,45-54,3
2015,4,雲林縣,男,35-44,1
2015,4,雲林縣,男,45-54,1
2015,4,新北市,女,55-64,1
2015,4,新北市,男,15-24,1
2015,4,新北市,男,25-34,14
2015,4,新北市,男,35-44,7
2015,4,新北市,男,45-54,8
2015,4,新北市,男,65以上,3
2015,4,新竹市,男,35-44,1
2015,4,新竹縣,男,15-24,2
2015,4,新竹縣,男,45-54,1
2015,4,嘉義縣,男,15-24,1
2015,4,彰化縣,男,15-24,1
2015,4,彰化縣,男,25-34,2
2015,4,彰化縣,男,35-44,2
2015,4,彰化縣,男,45-54,1
2015,5,台中市,男,15-24,4
2015,5,台中市,男,25-34,6
2015,5,台中市,男,35-44,5
2015,5,台中市,男,45-54,1
2015,5,台北市,男,0-14,1
2015,5,台北市,男,15-24,1
2015,5,台北市,男,25-34,5
2015,5,台北市,男,35-44,4
2015,5,台北市,男,45-54,3
2015,5,台東縣,男,25-34,1
2015,5,台南市,男,15-24,3
2015,5,台南市,男,25-34,6
2015,5,台南市,男,35-44,2
2015,5,宜蘭縣,男,15-24,1
2015,5,宜蘭縣,男,25-34,1
2015,5,花蓮縣,男,25-34,1
2015,5,花蓮縣,男,35-44,2
2015,5,南投縣,女,35-44,1
2015,5,南投縣,男,15-24,1
2015,5,南投縣,男,25-34,1
2015,5,屏東縣,男,25-34,1
2015,5,屏東縣,男,35-44,4
2015,5,屏東縣,男,45-54,3
2015,5,桃園市,女,55-64,1
2015,5,桃園市,男,15-24,1
2015,5,桃園市,男,25-34,8
2015,5,桃園市,男,35-44,2
2015,5,高雄市,男,15-24,1
2015,5,高雄市,男,25-34,2
2015,5,高雄市,男,35-44,2
2015,5,高雄市,男,45-54,3
2015,5,高雄市,男,55-64,1
2015,5,基隆市,男,35-44,1
2015,5,基隆市,男,45-54,1
2015,5,雲林縣,男,45-54,1
